city,month,type,value
喀什地区,201604.csv,PM2.5,165.11
喀什地区,201604.csv,SO2,12.6
嘉兴,201604.csv,AQI,64.31
嘉兴,201604.csv,CO,0.96
嘉兴,201604.csv,NO2,36.19
嘉兴,201604.csv,O3,87.5
嘉兴,201604.csv,PM10,65.09
嘉兴,201604.csv,PM2.5,42.24
嘉兴,201604.csv,SO2,14.84
嘉峪关,201604.csv,AQI,54.17
嘉峪关,201604.csv,CO,0.61
嘉峪关,201604.csv,NO2,24.07
嘉峪关,201604.csv,O3,80.59
嘉峪关,201604.csv,PM10,64.62
嘉峪关,201604.csv,PM2.5,22.46
嘉峪关,201604.csv,SO2,19.38
四平,201604.csv,AQI,76.98
四平,201604.csv,CO,0.87
四平,201604.csv,NO2,28.28
四平,201604.csv,O3,66.87
四平,201604.csv,PM10,98.27
四平,201604.csv,PM2.5,38.76
四平,201604.csv,SO2,12.29
固原,201604.csv,AQI,75.68
固原,201604.csv,CO,0.58
固原,201604.csv,NO2,25.69
固原,201604.csv,O3,46.59
固原,201604.csv,PM10,100.58
固原,201604.csv,PM2.5,28.27
固原,201604.csv,SO2,10.12
塔城地区,201604.csv,AQI,30.21
塔城地区,201604.csv,CO,0.88
塔城地区,201604.csv,NO2,12.04
塔城地区,201604.csv,O3,67.76
塔城地区,201604.csv,PM10,27.16
塔城地区,201604.csv,PM2.5,12.31
塔城地区,201604.csv,SO2,5.46
大兴安岭地区,201604.csv,AQI,31.38
大兴安岭地区,201604.csv,CO,0.52
大兴安岭地区,201604.csv,NO2,10.34
大兴安岭地区,201604.csv,O3,60.7
大兴安岭地区,201604.csv,PM10,26.65
大兴安岭地区,201604.csv,PM2.5,15.08
大兴安岭地区,201604.csv,SO2,21.14
大同,201604.csv,AQI,67.22
大同,201604.csv,CO,0.83
大同,201604.csv,NO2,24.17
大同,201604.csv,O3,77.18
大同,201604.csv,PM10,86.43
大同,201604.csv,PM2.5,24.3
大同,201604.csv,SO2,27.5
大庆,201604.csv,AQI,63.05
大庆,201604.csv,CO,0.55
大庆,201604.csv,NO2,21.27
大庆,201604.csv,O3,88.65
大庆,201604.csv,PM10,71.71
大庆,201604.csv,PM2.5,31.63
大庆,201604.csv,SO2,12.96
大理州,201604.csv,AQI,40.1
大理州,201604.csv,CO,0.53
大理州,201604.csv,NO2,15.07
大理州,201604.csv,O3,72.19
大理州,201604.csv,PM10,39.27
大理州,201604.csv,PM2.5,23.06
大理州,201604.csv,SO2,9.29
大连,201604.csv,AQI,82.29
大连,201604.csv,CO,0.94
大连,201604.csv,NO2,33.18
大连,201604.csv,O3,88.93
大连,201604.csv,PM10,107.21
大连,201604.csv,PM2.5,45.78
大连,201604.csv,SO2,17.38
天水,201604.csv,AQI,52.15
天水,201604.csv,CO,0.68
天水,201604.csv,NO2,33.25
天水,201604.csv,O3,62.05
天水,201604.csv,PM10,57.76
天水,201604.csv,PM2.5,25.65
天水,201604.csv,SO2,10.1
天津,201604.csv,AQI,102.55
天津,201604.csv,CO,1.02
天津,201604.csv,NO2,43.86
天津,201604.csv,O3,60.79
天津,201604.csv,PM10,126.66
天津,201604.csv,PM2.5,63.21
天津,201604.csv,SO2,17.97
太仓,201604.csv,AQI,80.84
太仓,201604.csv,CO,0.93
太仓,201604.csv,NO2,50.41
太仓,201604.csv,O3,79.49
太仓,201604.csv,PM10,95.98
太仓,201604.csv,PM2.5,47.71
太仓,201604.csv,SO2,20.43
太原,201604.csv,AQI,89.89
太原,201604.csv,CO,1.03
太原,201604.csv,NO2,32.58
太原,201604.csv,O3,54.78
太原,201604.csv,PM10,126.38
太原,201604.csv,PM2.5,47.28
太原,201604.csv,SO2,36.53
威海,201604.csv,AQI,92.93
威海,201604.csv,CO,0.69
威海,201604.csv,NO2,29.62
威海,201604.csv,O3,89.74
威海,201604.csv,PM10,119.04
威海,201604.csv,PM2.5,47.29
威海,201604.csv,SO2,17.39
娄底,201604.csv,AQI,57.87
娄底,201604.csv,CO,1.16
娄底,201604.csv,NO2,22.1
娄底,201604.csv,O3,60.13
娄底,201604.csv,PM10,59.44
娄底,201604.csv,PM2.5,39.92
娄底,201604.csv,SO2,30.71
孝感,201604.csv,AQI,56.56
孝感,201604.csv,CO,1.59
孝感,201604.csv,NO2,22.04
孝感,201604.csv,O3,74.11
孝感,201604.csv,PM10,63.56
孝感,201604.csv,PM2.5,32.48
孝感,201604.csv,SO2,10.59
宁德,201604.csv,AQI,46.26
宁德,201604.csv,CO,0.91
宁德,201604.csv,NO2,32.25
宁德,201604.csv,O3,53.12
宁德,201604.csv,PM10,45.2
宁德,201604.csv,PM2.5,27.72
宁德,201604.csv,SO2,6.67
宁波,201604.csv,AQI,58.97
宁波,201604.csv,CO,0.77
宁波,201604.csv,NO2,43.55
宁波,201604.csv,O3,81.25
宁波,201604.csv,PM10,62.33
宁波,201604.csv,PM2.5,37.41
宁波,201604.csv,SO2,13.27
安庆,201604.csv,AQI,56.01
安庆,201604.csv,CO,0.61
安庆,201604.csv,NO2,33.47
安庆,201604.csv,O3,24.39
安庆,201604.csv,PM10,57.15
安庆,201604.csv,PM2.5,38.7
安庆,201604.csv,SO2,20.22
安康,201604.csv,AQI,55.58
安康,201604.csv,CO,1.37
安康,201604.csv,NO2,17.85
安康,201604.csv,O3,61.02
安康,201604.csv,PM10,57.53
安康,201604.csv,PM2.5,36.44
安康,201604.csv,SO2,17.77
安阳,201604.csv,AQI,127.52
安阳,201604.csv,CO,1.6
安阳,201604.csv,NO2,45.09
安阳,201604.csv,O3,75.54
安阳,201604.csv,PM10,172.83
安阳,201604.csv,PM2.5,80.32
安阳,201604.csv,SO2,50.99
安顺,201604.csv,AQI,37.31
安顺,201604.csv,CO,0.7
安顺,201604.csv,NO2,16.1
安顺,201604.csv,O3,66.58
安顺,201604.csv,PM10,35.28
安顺,201604.csv,PM2.5,23.43
安顺,201604.csv,SO2,14.14
定西,201604.csv,AQI,52.24
定西,201604.csv,CO,0.65
定西,201604.csv,NO2,42.09
定西,201604.csv,O3,75.59
定西,201604.csv,PM10,57.2
定西,201604.csv,PM2.5,22.73
定西,201604.csv,SO2,9.67
宜兴,201604.csv,AQI,66.33
宜兴,201604.csv,CO,1.32
宜兴,201604.csv,NO2,32.16
宜兴,201604.csv,O3,101.41
宜兴,201604.csv,PM10,65.64
宜兴,201604.csv,PM2.5,39.39
宜兴,201604.csv,SO2,18.36
宜宾,201604.csv,AQI,61.85
宜宾,201604.csv,CO,0.82
宜宾,201604.csv,NO2,29.3
宜宾,201604.csv,O3,44.79
宜宾,201604.csv,PM10,66.92
宜宾,201604.csv,PM2.5,43.18
宜宾,201604.csv,SO2,19.92
宜昌,201604.csv,AQI,76.15
宜昌,201604.csv,CO,0.83
宜昌,201604.csv,NO2,38.71
宜昌,201604.csv,O3,49.45
宜昌,201604.csv,PM10,92.59
宜昌,201604.csv,PM2.5,50.98
宜昌,201604.csv,SO2,12.29
宜春,201604.csv,AQI,69.53
宜春,201604.csv,CO,0.93
宜春,201604.csv,NO2,21.54
宜春,201604.csv,O3,48.12
宜春,201604.csv,PM10,74.71
宜春,201604.csv,PM2.5,50.35
宜春,201604.csv,SO2,18.83
宝鸡,201604.csv,AQI,73.78
宝鸡,201604.csv,CO,0.81
宝鸡,201604.csv,NO2,39.19
宝鸡,201604.csv,O3,56.55
宝鸡,201604.csv,PM10,96.92
宝鸡,201604.csv,PM2.5,38.87
宝鸡,201604.csv,SO2,9.35
宣城,201604.csv,AQI,65.44
宣城,201604.csv,CO,0.69
宣城,201604.csv,NO2,38.0
宣城,201604.csv,O3,66.19
宣城,201604.csv,PM10,60.63
宣城,201604.csv,PM2.5,46.5
宣城,201604.csv,SO2,15.5
宿州,201604.csv,AQI,105.51
宿州,201604.csv,CO,0.88
宿州,201604.csv,NO2,31.83
宿州,201604.csv,O3,39.53
宿州,201604.csv,PM10,106.07
宿州,201604.csv,PM2.5,77.96
宿州,201604.csv,SO2,24.07
宿迁,201604.csv,AQI,84.91
宿迁,201604.csv,CO,1.63
宿迁,201604.csv,NO2,36.29
宿迁,201604.csv,O3,60.23
宿迁,201604.csv,PM10,107.22
宿迁,201604.csv,PM2.5,53.54
宿迁,201604.csv,SO2,24.28
富阳,201604.csv,AQI,64.27
富阳,201604.csv,CO,0.88
富阳,201604.csv,NO2,37.93
富阳,201604.csv,O3,57.03
富阳,201604.csv,PM10,77.07
富阳,201604.csv,PM2.5,41.59
富阳,201604.csv,SO2,9.21
寿光,201604.csv,AQI,118.38
寿光,201604.csv,CO,1.02
寿光,201604.csv,NO2,38.12
寿光,201604.csv,O3,89.08
寿光,201604.csv,PM10,164.27
寿光,201604.csv,PM2.5,72.09
寿光,201604.csv,SO2,34.97
山南,201604.csv,AQI,76.0
山南,201604.csv,CO,0.68
山南,201604.csv,NO2,8.84
山南,201604.csv,O3,93.82
山南,201604.csv,PM10,99.51
山南,201604.csv,PM2.5,27.89
山南,201604.csv,SO2,4.73
岳阳,201604.csv,AQI,62.79
岳阳,201604.csv,CO,0.97
岳阳,201604.csv,NO2,26.65
岳阳,201604.csv,O3,72.01
岳阳,201604.csv,PM10,68.72
岳阳,201604.csv,PM2.5,42.52
岳阳,201604.csv,SO2,22.98
崇左,201604.csv,AQI,62.1
崇左,201604.csv,CO,0.91
崇左,201604.csv,NO2,15.44
崇左,201604.csv,O3,71.31
崇左,201604.csv,PM10,64.86
崇左,201604.csv,PM2.5,41.97
崇左,201604.csv,SO2,9.53
巴中,201604.csv,AQI,44.63
巴中,201604.csv,CO,0.86
巴中,201604.csv,NO2,33.29
巴中,201604.csv,O3,35.58
巴中,201604.csv,PM10,48.3
巴中,201604.csv,PM2.5,24.89
巴中,201604.csv,SO2,4.47
巴彦淖尔,201604.csv,AQI,88.51
巴彦淖尔,201604.csv,CO,0.66
巴彦淖尔,201604.csv,NO2,27.15
巴彦淖尔,201604.csv,O3,81.6
巴彦淖尔,201604.csv,PM10,120.87
巴彦淖尔,201604.csv,PM2.5,43.13
巴彦淖尔,201604.csv,SO2,22.53
常州,201604.csv,AQI,78.1
常州,201604.csv,CO,0.96
常州,201604.csv,NO2,45.32
常州,201604.csv,O3,77.96
常州,201604.csv,PM10,99.94
常州,201604.csv,PM2.5,48.8
常州,201604.csv,SO2,22.57
常德,201604.csv,AQI,71.89
常德,201604.csv,CO,0.87
常德,201604.csv,NO2,12.83
常德,201604.csv,O3,63.33
常德,201604.csv,PM10,87.1
常德,201604.csv,PM2.5,48.51
常德,201604.csv,SO2,26.48
常熟,201604.csv,AQI,79.93
常熟,201604.csv,CO,0.82
常熟,201604.csv,NO2,46.82
常熟,201604.csv,O3,75.24
常熟,201604.csv,PM10,88.06
常熟,201604.csv,PM2.5,55.35
常熟,201604.csv,SO2,19.79
平凉,201604.csv,AQI,56.39
平凉,201604.csv,CO,1.08
平凉,201604.csv,NO2,33.36
平凉,201604.csv,O3,63.97
平凉,201604.csv,PM10,65.49
平凉,201604.csv,PM2.5,26.76
平凉,201604.csv,SO2,13.35
平度,201604.csv,AQI,107.0
平度,201604.csv,CO,0.76
平度,201604.csv,NO2,36.39
平度,201604.csv,O3,97.42
平度,201604.csv,PM10,139.75
平度,201604.csv,PM2.5,56.69
平度,201604.csv,SO2,15.82
平顶山,201604.csv,AQI,99.02
平顶山,201604.csv,CO,1.08
平顶山,201604.csv,NO2,40.94
平顶山,201604.csv,O3,75.07
平顶山,201604.csv,PM10,129.34
平顶山,201604.csv,PM2.5,65.01
平顶山,201604.csv,SO2,32.99
广元,201604.csv,AQI,47.93
广元,201604.csv,CO,0.64
广元,201604.csv,NO2,35.03
广元,201604.csv,O3,62.41
广元,201604.csv,PM10,51.51
广元,201604.csv,PM2.5,16.28
广元,201604.csv,SO2,17.25
广安,201604.csv,AQI,62.23
广安,201604.csv,CO,0.84
广安,201604.csv,NO2,29.72
广安,201604.csv,O3,57.85
广安,201604.csv,PM10,68.78
广安,201604.csv,PM2.5,39.93
广安,201604.csv,SO2,18.3
广州,201604.csv,AQI,56.03
广州,201604.csv,CO,1.05
广州,201604.csv,NO2,50.72
广州,201604.csv,O3,24.66
广州,201604.csv,PM10,54.86
广州,201604.csv,PM2.5,38.1
广州,201604.csv,SO2,13.27
庆阳,201604.csv,AQI,47.38
庆阳,201604.csv,CO,0.91
庆阳,201604.csv,NO2,11.48
庆阳,201604.csv,O3,74.08
庆阳,201604.csv,PM10,51.38
庆阳,201604.csv,PM2.5,19.2
庆阳,201604.csv,SO2,9.09
库尔勒,201604.csv,AQI,122.81
库尔勒,201604.csv,CO,0.68
库尔勒,201604.csv,NO2,24.18
库尔勒,201604.csv,O3,76.31
库尔勒,201604.csv,PM10,177.79
库尔勒,201604.csv,PM2.5,45.89
库尔勒,201604.csv,SO2,7.35
廊坊,201604.csv,AQI,84.56
廊坊,201604.csv,CO,0.82
廊坊,201604.csv,NO2,45.78
廊坊,201604.csv,O3,72.53
廊坊,201604.csv,PM10,109.12
廊坊,201604.csv,PM2.5,45.79
廊坊,201604.csv,SO2,14.02
延安,201604.csv,AQI,79.35
延安,201604.csv,CO,1.3
延安,201604.csv,NO2,53.45
延安,201604.csv,O3,63.62
延安,201604.csv,PM10,107.72
延安,201604.csv,PM2.5,36.74
延安,201604.csv,SO2,8.44
延边州,201604.csv,AQI,63.53
延边州,201604.csv,CO,0.94
延边州,201604.csv,NO2,20.25
延边州,201604.csv,O3,78.01
延边州,201604.csv,PM10,66.33
延边州,201604.csv,PM2.5,32.86
延边州,201604.csv,SO2,7.14
开封,201604.csv,AQI,125.06
开封,201604.csv,CO,1.64
开封,201604.csv,NO2,39.11
开封,201604.csv,O3,81.59
开封,201604.csv,PM10,147.92
开封,201604.csv,PM2.5,83.54
开封,201604.csv,SO2,28.22
张家口,201604.csv,AQI,85.97
张家口,201604.csv,CO,0.54
张家口,201604.csv,NO2,22.3
张家口,201604.csv,O3,90.6
张家口,201604.csv,PM10,118.62
张家口,201604.csv,PM2.5,28.92
张家口,201604.csv,SO2,15.78
张家港,201604.csv,AQI,89.49
张家港,201604.csv,CO,1.02
张家港,201604.csv,NO2,49.01
张家港,201604.csv,O3,81.85
张家港,201604.csv,PM10,96.57
张家港,201604.csv,PM2.5,63.69
张家港,201604.csv,SO2,21.99
张家界,201604.csv,AQI,59.49
张家界,201604.csv,CO,1.25
张家界,201604.csv,NO2,20.43
张家界,201604.csv,O3,50.12
张家界,201604.csv,PM10,65.91
张家界,201604.csv,PM2.5,36.99
张家界,201604.csv,SO2,6.7
张掖,201604.csv,AQI,63.9
张掖,201604.csv,CO,0.75
张掖,201604.csv,NO2,19.19
张掖,201604.csv,O3,74.51
张掖,201604.csv,PM10,79.29
张掖,201604.csv,PM2.5,31.49
张掖,201604.csv,SO2,14.99
徐州,201604.csv,AQI,99.34
徐州,201604.csv,CO,1.36
徐州,201604.csv,NO2,45.16
徐州,201604.csv,O3,78.27
徐州,201604.csv,PM10,141.12
徐州,201604.csv,PM2.5,57.53
徐州,201604.csv,SO2,31.65
德宏州,201604.csv,AQI,60.25
德宏州,201604.csv,CO,1.24
德宏州,201604.csv,NO2,27.1
德宏州,201604.csv,O3,60.54
德宏州,201604.csv,PM10,62.37
德宏州,201604.csv,PM2.5,38.06
德宏州,201604.csv,SO2,8.81
德州,201604.csv,AQI,124.72
德州,201604.csv,CO,1.51
德州,201604.csv,NO2,34.01
德州,201604.csv,O3,87.16
德州,201604.csv,PM10,181.5
德州,201604.csv,PM2.5,76.91
德州,201604.csv,SO2,30.6
德阳,201604.csv,AQI,70.79
德阳,201604.csv,CO,0.98
德阳,201604.csv,NO2,26.92
德阳,201604.csv,O3,59.52
德阳,201604.csv,PM10,84.86
德阳,201604.csv,PM2.5,45.44
德阳,201604.csv,SO2,13.95
忻州,201604.csv,AQI,70.1
忻州,201604.csv,CO,0.71
忻州,201604.csv,NO2,35.46
忻州,201604.csv,O3,107.89
忻州,201604.csv,PM10,77.38
忻州,201604.csv,PM2.5,35.9
忻州,201604.csv,SO2,39.6
怀化,201604.csv,AQI,56.63
怀化,201604.csv,CO,1.11
怀化,201604.csv,NO2,17.09
怀化,201604.csv,O3,49.0
怀化,201604.csv,PM10,65.19
怀化,201604.csv,PM2.5,34.5
怀化,201604.csv,SO2,21.32
怒江州,201604.csv,AQI,37.24
怒江州,201604.csv,CO,0.4
怒江州,201604.csv,NO2,9.08
怒江州,201604.csv,O3,58.05
怒江州,201604.csv,PM10,36.4
怒江州,201604.csv,PM2.5,20.18
怒江州,201604.csv,SO2,10.03
恩施州,201604.csv,AQI,55.26
恩施州,201604.csv,CO,0.68
恩施州,201604.csv,NO2,18.05
恩施州,201604.csv,O3,33.99
恩施州,201604.csv,PM10,59.79
恩施州,201604.csv,PM2.5,36.44
恩施州,201604.csv,SO2,11.59
惠州,201604.csv,AQI,42.64
惠州,201604.csv,CO,0.73
惠州,201604.csv,NO2,26.15
惠州,201604.csv,O3,55.16
惠州,201604.csv,PM10,42.81
惠州,201604.csv,PM2.5,24.94
惠州,201604.csv,SO2,7.6
成都,201604.csv,AQI,91.32
成都,201604.csv,CO,1.02
成都,201604.csv,NO2,57.16
成都,201604.csv,O3,53.6
成都,201604.csv,PM10,105.04
成都,201604.csv,PM2.5,65.34
成都,201604.csv,SO2,14.04
扬州,201604.csv,AQI,80.71
扬州,201604.csv,CO,0.94
扬州,201604.csv,NO2,34.0
扬州,201604.csv,O3,80.17
扬州,201604.csv,PM10,104.26
扬州,201604.csv,PM2.5,47.38
扬州,201604.csv,SO2,60.33
承德,201604.csv,AQI,80.14
承德,201604.csv,CO,0.69
承德,201604.csv,NO2,30.01
承德,201604.csv,O3,88.11
承德,201604.csv,PM10,102.76
承德,201604.csv,PM2.5,37.88
承德,201604.csv,SO2,15.59
抚州,201604.csv,AQI,45.85
抚州,201604.csv,CO,1.52
抚州,201604.csv,NO2,18.18
抚州,201604.csv,O3,55.74
抚州,201604.csv,PM10,46.33
抚州,201604.csv,PM2.5,29.66
抚州,201604.csv,SO2,16.42
抚顺,201604.csv,AQI,69.92
抚顺,201604.csv,CO,1.24
抚顺,201604.csv,NO2,28.05
抚顺,201604.csv,O3,81.67
抚顺,201604.csv,PM10,87.06
抚顺,201604.csv,PM2.5,31.85
抚顺,201604.csv,SO2,17.22
拉萨,201604.csv,AQI,74.16
拉萨,201604.csv,CO,0.48
拉萨,201604.csv,NO2,22.79
拉萨,201604.csv,O3,104.18
拉萨,201604.csv,PM10,95.5
拉萨,201604.csv,PM2.5,32.23
拉萨,201604.csv,SO2,9.11
招远,201604.csv,AQI,109.23
招远,201604.csv,CO,1.0
招远,201604.csv,NO2,28.23
招远,201604.csv,O3,105.69
招远,201604.csv,PM10,155.74
招远,201604.csv,PM2.5,50.48
招远,201604.csv,SO2,31.16
揭阳,201604.csv,AQI,64.51
揭阳,201604.csv,CO,1.06
揭阳,201604.csv,NO2,25.66
揭阳,201604.csv,O3,50.0
揭阳,201604.csv,PM10,66.68
揭阳,201604.csv,PM2.5,44.54
揭阳,201604.csv,SO2,11.93
攀枝花,201604.csv,AQI,57.74
攀枝花,201604.csv,CO,1.35
攀枝花,201604.csv,NO2,29.4
攀枝花,201604.csv,O3,66.91
攀枝花,201604.csv,PM10,67.38
攀枝花,201604.csv,PM2.5,30.23
攀枝花,201604.csv,SO2,35.42
文山州,201604.csv,AQI,63.88
文山州,201604.csv,CO,0.66
文山州,201604.csv,NO2,14.62
文山州,201604.csv,O3,94.28
文山州,201604.csv,PM10,67.69
文山州,201604.csv,PM2.5,43.74
文山州,201604.csv,SO2,7.52
文登,201604.csv,AQI,83.39
文登,201604.csv,CO,0.94
文登,201604.csv,NO2,19.85
文登,201604.csv,O3,97.94
文登,201604.csv,PM10,104.61
文登,201604.csv,PM2.5,42.46
文登,201604.csv,SO2,15.57
新乡,201604.csv,AQI,120.13
新乡,201604.csv,CO,1.04
新乡,201604.csv,NO2,48.95
新乡,201604.csv,O3,71.55
新乡,201604.csv,PM10,167.01
新乡,201604.csv,PM2.5,76.91
新乡,201604.csv,SO2,47.23
新余,201604.csv,AQI,60.88
新余,201604.csv,CO,0.85
新余,201604.csv,NO2,26.64
新余,201604.csv,O3,60.51
新余,201604.csv,PM10,70.62
新余,201604.csv,PM2.5,39.05
新余,201604.csv,SO2,29.05
无锡,201604.csv,AQI,83.61
无锡,201604.csv,CO,1.51
无锡,201604.csv,NO2,54.35
无锡,201604.csv,O3,87.43
无锡,201604.csv,PM10,92.1
无锡,201604.csv,PM2.5,57.94
无锡,201604.csv,SO2,17.96
日喀则,201604.csv,AQI,53.94
日喀则,201604.csv,CO,0.27
日喀则,201604.csv,NO2,11.5
日喀则,201604.csv,O3,104.9
日喀则,201604.csv,PM10,53.6
日喀则,201604.csv,PM2.5,29.23
日喀则,201604.csv,SO2,8.41
日照,201604.csv,AQI,111.29
日照,201604.csv,CO,0.74
日照,201604.csv,NO2,37.28
日照,201604.csv,O3,74.04
日照,201604.csv,PM10,146.69
日照,201604.csv,PM2.5,67.59
日照,201604.csv,SO2,16.58
昆山,201604.csv,AQI,79.28
昆山,201604.csv,CO,0.87
昆山,201604.csv,NO2,48.46
昆山,201604.csv,O3,74.66
昆山,201604.csv,PM10,89.67
昆山,201604.csv,PM2.5,53.41
昆山,201604.csv,SO2,18.9
昆明,201604.csv,AQI,55.73
昆明,201604.csv,CO,1.21
昆明,201604.csv,NO2,23.79
昆明,201604.csv,O3,86.12
昆明,201604.csv,PM10,62.65
昆明,201604.csv,PM2.5,31.56
昆明,201604.csv,SO2,18.99
昌吉州,201604.csv,AQI,50.75
昌吉州,201604.csv,CO,1.14
昌吉州,201604.csv,NO2,39.42
昌吉州,201604.csv,O3,29.43
昌吉州,201604.csv,PM10,56.99
昌吉州,201604.csv,PM2.5,15.62
昌吉州,201604.csv,SO2,6.55
昌都,201604.csv,AQI,39.05
昌都,201604.csv,CO,1.87
昌都,201604.csv,NO2,15.45
昌都,201604.csv,O3,98.32
昌都,201604.csv,PM10,32.52
昌都,201604.csv,PM2.5,16.42
昌都,201604.csv,SO2,6.2
昭通,201604.csv,AQI,47.77
昭通,201604.csv,CO,0.61
昭通,201604.csv,NO2,12.02
昭通,201604.csv,O3,93.64
昭通,201604.csv,PM10,47.99
昭通,201604.csv,PM2.5,23.64
昭通,201604.csv,SO2,15.96
晋中,201604.csv,AQI,80.32
晋中,201604.csv,CO,0.85
晋中,201604.csv,NO2,24.89
晋中,201604.csv,O3,75.99
晋中,201604.csv,PM10,94.85
晋中,201604.csv,PM2.5,48.22
晋中,201604.csv,SO2,30.01
晋城,201604.csv,AQI,120.41
晋城,201604.csv,CO,1.87
晋城,201604.csv,NO2,45.3
晋城,201604.csv,O3,75.6
晋城,201604.csv,PM10,151.07
晋城,201604.csv,PM2.5,85.2
晋城,201604.csv,SO2,79.12
普洱,201604.csv,AQI,67.76
普洱,201604.csv,CO,0.51
普洱,201604.csv,NO2,26.31
普洱,201604.csv,O3,62.06
普洱,201604.csv,PM10,81.14
普洱,201604.csv,PM2.5,40.88
普洱,201604.csv,SO2,9.41
景德镇,201604.csv,AQI,54.02
景德镇,201604.csv,CO,0.8
景德镇,201604.csv,NO2,16.41
景德镇,201604.csv,O3,60.59
景德镇,201604.csv,PM10,58.72
景德镇,201604.csv,PM2.5,35.72
景德镇,201604.csv,SO2,6.46
曲靖,201604.csv,AQI,61.45
曲靖,201604.csv,CO,0.79
曲靖,201604.csv,NO2,17.95
曲靖,201604.csv,O3,94.71
曲靖,201604.csv,PM10,72.32
曲靖,201604.csv,PM2.5,34.11
曲靖,201604.csv,SO2,24.96
朔州,201604.csv,AQI,76.92
朔州,201604.csv,CO,0.88
朔州,201604.csv,NO2,26.92
朔州,201604.csv,O3,83.15
朔州,201604.csv,PM10,100.83
朔州,201604.csv,PM2.5,42.24
朔州,201604.csv,SO2,37.94
朝阳,201604.csv,AQI,76.13
朝阳,201604.csv,CO,1.88
朝阳,201604.csv,NO2,18.55
朝阳,201604.csv,O3,56.23
朝阳,201604.csv,PM10,93.46
朝阳,201604.csv,PM2.5,34.46
朝阳,201604.csv,SO2,17.16
本溪,201604.csv,AQI,67.91
本溪,201604.csv,CO,1.3
本溪,201604.csv,NO2,30.24
本溪,201604.csv,O3,83.13
本溪,201604.csv,PM10,81.43
本溪,201604.csv,PM2.5,35.75
本溪,201604.csv,SO2,27.26
来宾,201604.csv,AQI,52.73
来宾,201604.csv,CO,1.03
来宾,201604.csv,NO2,18.02
来宾,201604.csv,O3,57.14
来宾,201604.csv,PM10,52.2
来宾,201604.csv,PM2.5,34.38
来宾,201604.csv,SO2,18.4
杭州,201604.csv,AQI,68.24
杭州,201604.csv,CO,0.81
杭州,201604.csv,NO2,49.94
杭州,201604.csv,O3,64.73
杭州,201604.csv,PM10,81.21
杭州,201604.csv,PM2.5,45.86
杭州,201604.csv,SO2,10.74
松原,201604.csv,AQI,80.79
松原,201604.csv,CO,0.72
松原,201604.csv,NO2,16.48
松原,201604.csv,O3,70.54
松原,201604.csv,PM10,103.68
松原,201604.csv,PM2.5,27.58
松原,201604.csv,SO2,7.1
林芝,201604.csv,AQI,31.51
林芝,201604.csv,CO,0.41
林芝,201604.csv,NO2,11.42
林芝,201604.csv,O3,79.96
林芝,201604.csv,PM10,25.97
林芝,201604.csv,PM2.5,11.86
林芝,201604.csv,SO2,9.98
果洛州,201604.csv,AQI,74.37
果洛州,201604.csv,CO,0.64
果洛州,201604.csv,NO2,16.98
果洛州,201604.csv,O3,91.83
果洛州,201604.csv,PM10,84.61
果洛州,201604.csv,PM2.5,42.57
果洛州,201604.csv,SO2,22.58
枣庄,201604.csv,AQI,124.82
枣庄,201604.csv,CO,0.86
枣庄,201604.csv,NO2,28.39
枣庄,201604.csv,O3,85.94
枣庄,201604.csv,PM10,174.63
枣庄,201604.csv,PM2.5,84.3
枣庄,201604.csv,SO2,37.87
柳州,201604.csv,AQI,56.75
柳州,201604.csv,CO,1.08
柳州,201604.csv,NO2,21.9
柳州,201604.csv,O3,56.15
柳州,201604.csv,PM10,59.4
柳州,201604.csv,PM2.5,38.93
柳州,201604.csv,SO2,19.58
株洲,201604.csv,AQI,59.2
株洲,201604.csv,CO,0.9
株洲,201604.csv,NO2,34.65
株洲,201604.csv,O3,51.6
株洲,201604.csv,PM10,68.23
株洲,201604.csv,PM2.5,38.94
株洲,201604.csv,SO2,29.12
桂林,201604.csv,AQI,61.86
桂林,201604.csv,CO,1.06
桂林,201604.csv,NO2,29.85
桂林,201604.csv,O3,52.42
桂林,201604.csv,PM10,61.12
桂林,201604.csv,PM2.5,43.66
桂林,201604.csv,SO2,19.17
梅州,201604.csv,AQI,48.78
梅州,201604.csv,CO,0.94
梅州,201604.csv,NO2,25.64
梅州,201604.csv,O3,50.29
梅州,201604.csv,PM10,48.38
梅州,201604.csv,PM2.5,30.76
梅州,201604.csv,SO2,7.0
梧州,201604.csv,AQI,59.03
梧州,201604.csv,CO,1.07
梧州,201604.csv,NO2,24.14
梧州,201604.csv,O3,61.26
梧州,201604.csv,PM10,58.17
梧州,201604.csv,PM2.5,41.22
梧州,201604.csv,SO2,8.92
楚雄州,201604.csv,AQI,47.53
楚雄州,201604.csv,CO,0.75
楚雄州,201604.csv,NO2,27.04
楚雄州,201604.csv,O3,81.78
楚雄州,201604.csv,PM10,48.5
楚雄州,201604.csv,PM2.5,27.92
楚雄州,201604.csv,SO2,26.53
榆林,201604.csv,AQI,70.34
榆林,201604.csv,CO,0.94
榆林,201604.csv,NO2,30.9
榆林,201604.csv,O3,74.6
榆林,201604.csv,PM10,89.02
榆林,201604.csv,PM2.5,26.71
榆林,201604.csv,SO2,8.92
武威,201604.csv,AQI,57.95
武威,201604.csv,CO,0.97
武威,201604.csv,NO2,29.85
武威,201604.csv,O3,83.19
